"s0","n"
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
8.86481330808298e-16,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
-2.09807322093918e-15,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
-1.28371189607128e-15,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
-0.382442739430686,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
-0.449548882728989,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
3.00723907606135,22
0,22
0,22
0,22
0,22
4.07777842503421,22
1.60630363501752,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
-2.93036249488478,22
0,22
-1.40508981017324,22
0,22
0,22
0,22
0,22
1.52801122812891,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
-1.00518407121202,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
-0.193944796736445,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
-0.103060205398589,22
0,22
0,22
0,22
0,22
0,22
0.95759459611792,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0.623207851072815,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
-0.847526944838242,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.285756657292448,23
0,23
0,23
0,23
0.217298478309744,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.913494035882316,23
0,23
0,23
0,23
0,23
3.6140263298986,23
0,23
0,23
0,23
0,23
0,23
0,23
-2.63056122950827,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
1.14469781878623,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.180004055400122,23
0,23
0,23
0,23
0,23
0.451846227006455,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.94805659024934,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
5.18779969734436,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.828538986887146,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
-0.779030959990021,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
-1.52673629102662,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
-0.276230647525004,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.157877752229854,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
-0.515707264358252,23
0,23
-0.119853381537193,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0.731209566625743,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
-1.68549804693458,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,23
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,24
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
0,25
